28;-49.6971841072;4.4953311388
5000;119.09198225;6.30587046922
5001;119.155538858;4.78933235147
5002;99.1061870469;4.32036624732
5003;99.0002469978;5.83728893761
5004;68.8338833475;5.13571135587
5005;68.8206357978;3.61273847144
5006;43.6613108846;3.02114427243
5007;43.5776547574;4.54086435262
5008;17.9628307504;3.94387179565
5009;18.0365552266;2.42682919547
5010;-0.643761820304;3.50718687748
5011;-0.614127131774;1.99080904205
26_smpl_0;-0.833648786067;5.45465035468
27_smpl_1;-18.0299160112;-0.503978912575
